project_id,x_3435,y_3435
residential_16022270100000,1153794.58638825,1908024.90459764
residential_16022270140000,1153894.53684686,1908027.01821652
residential_16023080230000,1151936.64516723,1907133.76966983
residential_16023120100000,1150621.11282179,1906745.36005283
residential_16023130310000,1151091.68870222,1906821.40453457
residential_16023140090000,1151282.1065448,1906831.23516603
residential_16023150290000,1151757.09573051,1906758.18884659
residential_16023150340000,1151762.20334168,1906598.41467915
residential_16023280080000,1150661.17148084,1905481.37986565
residential_16024080320000,1153691.29487275,1907579.01040535
residential_16024080370000,1153695.20974551,1907454.01081288
residential_16024080380000,1153695.99680143,1907429.00512672
residential_16024080410000,1153698.34679743,1907354.00512673
residential_16024080420000,1153699.11295044,1907329.01568601
residential_16024080430000,1153699.90487258,1907304.01040695
residential_16024080450000,1153703.8148738,1907179.01040707
residential_16024080460000,1153704.59301622,1907154.00571599
residential_16024080470000,1153705.38,1907129
residential_16024080480000,1153706.16652925,1907104.00594109
residential_16024080490000,1153706.93809789,1907079.00528078
residential_16024080650000,1153701.85895839,1907241.510291
residential_16024080660000,1153701.46487381,1907254.01040683
residential_16024090200000,1153871.44327424,1907274.64988948
residential_16024140390000,1154559.13466378,1906718.60717827
residential_16024140400000,1154529.1351564,1906717.95291693
residential_16024150060000,1152297.55477696,1906247.40037424
residential_16024170150000,1152968.31167426,1906048.64482576
residential_16024200190000,1152787.68,1905730.37
residential_16024230010000,1153621.51,1906411.07
residential_16032020280000,1147336.09,1909810.6
residential_16032090190000,1149001.58,1910071.18
residential_16032090330000,1149011.9299347,1909711.23000405
residential_16032090340000,1149011.21532904,1909736.22961608
residential_16032200260000,1146988.16,1908722.05
residential_16032220090000,1148424.31032165,1908902.44530543
residential_16032220100000,1148449.29492075,1908903.08641451
residential_16032250290000,1147756.18,1908412.93
residential_16032260140000,1148539.98889071,1908573.76951826
residential_16032280380000,1147430.18955069,1908076.47481899
residential_16032320180000,1147336.21967717,1907883.05488497
residential_16034060350000,1149083.78002831,1907220.07006044
residential_16034110020000,1147597.51032427,1906558.06523658
residential_16043040160000,1140210.51600544,1906922.04736857
residential_16043090160000,1139891.24520757,1906703.6416157
residential_16043170390000,1140028.08509576,1906041.07509176
residential_16043190230000,1139481.62566073,1905556.79919012
residential_16043210020000,1140593.28,1906064.77
residential_16043220050000,1140941.74482883,1905983.38032756
residential_16043220060000,1140942.40643544,1905958.34515555
residential_16043270120000,1139853.60527409,1905040.45185446
residential_16043270130000,1139878.61,1905040.87
residential_16044090390000,1142412.91486398,1906261.54039515
residential_16044170320000,1142423.19144582,1905817.35402745
residential_16044190170000,1143341.76648674,1906100.9122774
residential_16044230270000,1141772.97168954,1905112.64484925
residential_16044270400000,1143483.91967865,1905301.07306731
residential_16052030210000,1137294.28663559,1909836.55516793
residential_16052070160000,1138485.63665869,1909491.87530046
residential_16052130210000,1137972.41470013,1909281.3704132
residential_16054060120000,1138233.38995612,1907133.49006381
residential_16082040130000,1137547.31671515,1904310.37362783
residential_16082060140000,1138437.75066414,1904563.67458262
residential_16082060340000,1138456.86,1904182.48
residential_16082180240000,1137950.635,1903158.03
residential_16082180250000,1137975.64494208,1903158.52987494
residential_16084080310000,1137516.18767286,1901163.27591059
residential_16084080320000,1137516.57518159,1901150.78963084
residential_16084080330000,1137517.73988099,1901113.31593094
residential_16084080340000,1137518.51994182,1901088.32599777
residential_16091040170000,1140646.79,1904219.91
residential_16091070330000,1139053.73012381,1903590.65210203
residential_16091070340000,1139054.62523133,1903565.5121639
residential_16091070350000,1139055.52462062,1903540.37211986
residential_16091070360000,1139056.43,1903515.231875
residential_16091130010000,1141331.20993612,1904071.54435849
residential_16091200210000,1141153.8,1902745.68
residential_16092010330000,1142123.99,1904533.53
residential_16092020190000,1142733.32,1904738.12
residential_16092270190000,1142852.42,1902711.49
residential_16093070170000,1141420.04650827,1901488.9149207
residential_16093120460000,1141248.03432738,1900917.81027054
residential_16093120470000,1141249.07486808,1900887.82043321
residential_16093130540000,1141584.65227869,1900810.58441931
residential_16093170170000,1140576.26553492,1900708.0488423
residential_16094170250000,1143581.41749148,1900933.51886764
residential_16094170260000,1143657.1513107,1900931.17228584
residential_16094220300000,1142705.91337774,1900172.1126979
residential_16094220310000,1142729.77585861,1900172.72686879
residential_16094220320000,1142753.63745989,1900173.27884203
residential_16094220330000,1142777.49685384,1900173.89178884
residential_16094220340000,1142801.3593608,1900174.45343948
residential_16104100350000,1148719.82052692,1901243.63621846
residential_16104100400000,1148844.87992114,1901243.56141759
residential_16104150220000,1148782.59946004,1900806.54941367
residential_16104160040000,1149144.61458982,1901027.29119875
residential_16104160060000,1149194.70410197,1901028.47782219
residential_16104160110000,1149121.90070372,1900935.8860226
residential_16104170250000,1149461.17999462,1900769.49000793
residential_16111020180000,1150488.67841201,1904874.51168036
residential_16111040130000,1151024.30766136,1904655.8599533
residential_16111160040000,1151694.28996155,1904266.3699309
residential_16111220030000,1151054.4,1903626.88
residential_16111290430000,1150882.03850614,1902525.01518375
residential_16111290440000,1150882.7,1902500.53
residential_16111290450000,1150883.37,1902476.03
residential_16111310070000,1151400.08482875,1902944.74977811
residential_16111310140000,1151405.04006453,1902767.57999584
residential_16111310250000,1151412.82016397,1902489.17006868
residential_16111320450000,1151875.6587562,1902884.43197766
residential_16111320460000,1151876.34875457,1902859.39197953
residential_16112070040000,1154669.39964071,1904756.22064912
residential_16112080150000,1152375.74732275,1903831.86237414
residential_16112090150000,1152673.47001242,1903875.39956374
residential_16112120190000,1153698.53481424,1903894.83031676
residential_16112130410000,1154168.735003,1903988.36989845
residential_16112150010000,1154679.42990136,1904417.10843197
residential_16112150380000,1154694.11,1903931.04
residential_16112170010000,1152707.67159268,1903708.63003161
residential_16112170100000,1152714.57031721,1903474.19943997
residential_16112260210000,1153208.46484805,1902761.74040626
residential_16112260300000,1153214.84654841,1902532.44789466
residential_16113040280000,1150881.425235,1901619.74976681
residential_16113040410000,1150885.64346552,1901470.90151142
residential_16113080210000,1150376.03024535,1900644.36531491
residential_16114040380000,1153429.92896165,1901909.91573721
residential_16114040480000,1153402.44343481,1901909.21252583
residential_16114040490000,1153377.45342914,1901908.57170838
residential_16114080070000,1153895.66532077,1901672.26000929
residential_16121060360000,1155181.66027032,1903586.24738931
residential_16121070090000,1155375.55315595,1903552.6855035
residential_16121070100000,1155376.34475544,1903527.70033096
residential_16121070260000,1155342.51470496,1903368.26036581
residential_16121090030000,1155165.22985463,1902960.18499697
residential_16121090050000,1155227.13945655,1902961.48946792
residential_16122020240000,1158997.8,1904994.54
residential_16122020370000,1159358.23,1905002.21
residential_16122020580000,1159402.17,1905142.45
residential_16122020660000,1159430.76839296,1904972.08416922
residential_16122030230000,1159717.63992828,1905009.8801831
residential_16122030330000,1159961.07031708,1905015.10525535
residential_16122030380000,1160081.36032613,1905017.68524897
residential_16122050130000,1158610.6403337,1904797.34524555
residential_16122050310000,1158490.05,1904656.4
residential_16122060070000,1159147.79,1904808.73
residential_16122060120000,1159291.7600681,1904811.78961508
residential_16122060260000,1159055.8503191,1904668.22525513
residential_16122060380000,1159415.77,1904675.76
residential_16122070200000,1159652.3052452,1904680.69181661
residential_16122070250000,1159777.12033662,1904683.31518494
residential_16122070360000,1160042.56039037,1904688.86493409
residential_16122090230000,1158420.77569892,1904384.62381797
residential_16122100020000,1158760.79472857,1904484.80693751
residential_16122100030000,1158784.79,1904485.3
residential_16122100200000,1158878.23444394,1904374.72310432
residential_16122100230000,1158880.55398696,1904299.7476058
residential_16122130070000,1159807.62967165,1904494.4447531
residential_16122130170000,1160048.05936984,1904499.46948687
residential_16122130190000,1160096.38006562,1904500.47989539
residential_16122130410000,1160076.11,1904359.98
residential_16122140110000,1160033.64,1904168.72
residential_16122140210000,1160061.72005929,1904028.750108
residential_16122140530000,1159801.2905201,1904023.02518382
residential_16122140540000,1159819.66315309,1904023.42917222
residential_16122140550000,1159842.40772707,1904023.93030148
residential_16122140560000,1159696.31492509,1904020.71650976
residential_16122140570000,1159716.31093038,1904021.16166971
residential_16122140580000,1159743.30008131,1904021.74916634
residential_16122140590000,1159770.28973824,1904022.34281857
residential_16122180100000,1160069.26519548,1903661.53967333
residential_16122180350000,1160070.7899988,1903611.22003095
residential_16122180590000,1160068.11984901,1903699.26999666
residential_16123060520000,1156735.47025573,1901990.35534353
residential_16123080090000,1155251.93993751,1901711.84981937
residential_16123100040000,1156448.29066901,1901737.54219899
residential_16123100510000,1156744.57470841,1901740.46037669
residential_16123100520000,1156696.61025937,1901739.3352923
residential_16123200340000,1156019.76527896,1900675.22184764
residential_16123200350000,1155994.3533907,1900674.82169926
residential_16123200360000,1156158.78395171,1900549.50786877
residential_16123210340000,1156707.79010708,1900690.0862789
residential_16123230160000,1157606.86766338,1900863.35110178
residential_16123240060000,1155278.59968489,1900397.30474448
residential_16123240120000,1155448.81,1900405.44
residential_16123240430000,1155107.12995291,1900393.6398435
residential_16123240440000,1155082.13,1900393.1
residential_16123250060000,1155918.59057439,1900415.17382273
residential_16123250120000,1156089.59029377,1900418.76500877
residential_16123250490000,1155889.43035382,1900414.55523017
residential_16123250500000,1155876.94143105,1900414.29035915
residential_16123310470000,1157678.36835062,1900136.364595
residential_16123310510000,1157654.64031795,1900135.82524753
